Permittivity ,Lambda,Theta,R,T,Rs,Ts,,
8,0.00000054,5,0.38492471,0.61507529,0.38883029,0.61116971,,
8,0.00000054,5,0.47618649,0.52381351,0.48040913,0.51959087,,
8,0.00000055,5,0.49229167,0.50770833,0.49639209,0.50360791,,
8,0.00000055,5,0.44571066,0.55428934,0.44935269,0.55064731,,
8,0.00000056,5,0.36409455,0.63590545,0.36675313,0.63324687,,
8,0.00000056,5,0.32034388,0.67965612,0.32227776,0.67772224,,
8,0.00000056,5,0.37131061,0.62868939,0.37391787,0.62608213,,
8,0.00000057,5,0.46263959,0.53736041,0.46619968,0.53380032,,
8,0.00000058,5,0.52684707,0.47315293,0.5308402,0.4691598,,
8,0.00000058,5,0.54408798,0.45591202,0.54822257,0.45177743,,
8,0.00000059,5,0.51273417,0.48726583,0.51688171,0.48311829,,
8,0.00000059,5,0.43197834,0.56802166,0.43584747,0.56415253,,
8,0.0000006,5,0.31145372,0.68854628,0.31439503,0.68560497,,
8,0.0000006,5,0.19629237,0.80370763,0.19790634,0.80209366,,
8,0.00000061,5,0.15141722,0.84858278,0.15267305,0.84732695,,
8,0.00000061,5,0.17840552,0.82159448,0.18051509,0.81948491,,
8,0.00000062,5,0.21868544,0.78131456,0.22169307,0.77830693,,
8,0.00000062,5,0.22794508,0.77205492,0.23130752,0.76869248,,
8,0.00000063,5,0.19204561,0.80795439,0.19513302,0.80486698,,
8,0.00000063,5,0.11761088,0.88238912,0.11973691,0.88026309,,
8,0.00000064,5,0.03609058,0.96390942,0.03683316,0.96316684,,
8,0.00000064,5,0.00154412,0.99845588,0.00156199,0.99843801,,
8,0.00000065,5,0.04406916,0.95593084,0.04482222,0.95517778,,
8,0.00000065,5,0.13262309,0.86737691,0.13475606,0.86524394,,
8,0.00000066,5,0.21679929,0.78320071,0.21993327,0.78006673,,
8,0.00000066,5,0.26937357,0.73062643,0.27291634,0.72708366,,
8,0.00000067,5,0.28491933,0.71508067,0.28840383,0.71159617,,
8,0.00000067,5,0.26875643,0.73124357,0.27180265,0.72819735,,
8,0.00000068,5,0.23512274,0.76487726,0.23743984,0.76256016,,
8,0.00000068,5,0.21005512,0.78994488,0.21169328,0.78830672,,
8,0.00000069,5,0.22362114,0.77637886,0.22521732,0.77478268,,
8,0.00000069,5,0.28509003,0.71490997,0.28742009,0.71257991,,
8,0.0000007,5,0.37276861,0.62723139,0.37602092,0.62397908,,
8,0.0000007,5,0.45730259,0.54269741,0.46115834,0.53884166,,
8,0.00000071,5,0.52254505,0.47745495,0.52664865,0.47335135,,
8,0.00000071,5,0.56462976,0.43537024,0.56878137,0.43121863,,
8,0.00000072,5,0.58494873,0.41505127,0.58907649,0.41092351,,
8,0.00000072,5,0.58551475,0.41448525,0.58960202,0.41039798,,
8,0.00000073,5,0.56769349,0.43230651,0.57171843,0.42828157,,
8,0.00000073,5,0.53253863,0.46746137,0.53642701,0.46357299,,
8,0.00000074,5,0.4824721,0.5175279,0.48607027,0.51392973,,
8,0.00000074,5,0.4241058,0.5758942,0.42721705,0.57278295,,
8,0.00000075,5,0.37023987,0.62976013,0.37277595,0.62722405,,
8,0.00000075,5,0.33692425,0.66307575,0.33909058,0.66090942,,
8,0.00000045,10,0.42315693,0.57684307,0.43739002,0.56260998,,
8,0.00000046,10,0.56100715,0.43899285,0.57756002,0.42243998,,
8,0.00000046,10,0.57916525,0.42083475,0.59564647,0.40435353,,
8,0.00000047,10,0.48754827,0.51245173,0.50273171,0.49726829,,
8,0.00000047,10,0.33799457,0.66200543,0.3475226,0.6524774,,
8,0.00000048,10,0.31147761,0.68852239,0.32061349,0.67938651,,
8,0.00000048,10,0.38854107,0.61145893,0.40296728,0.59703272,,
8,0.00000049,10,0.40169822,0.59830178,0.41817719,0.58182281,,
8,0.00000049,10,0.30070752,0.69929248,0.31541261,0.68458739,,
8,0.0000005,10,0.11466122,0.88533878,0.12096771,0.87903229,,
8,0.0000005,10,0.01400449,0.98599551,0.01457124,0.98542876,,
8,0.00000051,10,0.07713907,0.92286093,0.08392244,0.91607756,,
8,0.00000051,10,0.1354252,0.8645748,0.14617325,0.85382675,,
8,0.00000052,10,0.10848178,0.89151822,0.11670576,0.88329424,,
8,0.00000052,10,0.05724263,0.94275737,0.0598805,0.9401195,,
8,0.00000053,10,0.12016374,0.87983626,0.12529104,0.87470896,,
8,0.00000053,10,0.28530192,0.71469808,0.29844251,0.70155749,,
8,0.00000054,10,0.41815736,0.58184264,0.43479428,0.56520572,,
8,0.00000054,10,0.47291484,0.52708516,0.48980152,0.51019848,,
8,0.00000055,10,0.45687457,0.54312543,0.47259036,0.52740964,,
8,0.00000055,10,0.38868235,0.61131765,0.40128694,0.59871306,,
8,0.00000056,10,0.32064125,0.67935875,0.32900498,0.67099502,,
8,0.00000056,10,0.33307539,0.66692461,0.34175421,0.65824579,,
8,0.00000056,10,0.41955673,0.58044327,0.43244317,0.56755683,,
8,0.00000057,10,0.50212776,0.49787224,0.51765439,0.48234561,,
8,0.00000058,10,0.54208323,0.45791677,0.55849505,0.44150495,,
8,0.00000058,10,0.53375378,0.46624622,0.55041858,0.44958142,,
8,0.00000059,10,0.47674453,0.52325547,0.49298861,0.50701139,,
8,0.00000059,10,0.37392718,0.62607282,0.38782336,0.61217664,,
8,0.0000006,10,0.25202097,0.74797903,0.26094555,0.73905445,,
8,0.0000006,10,0.17357713,0.82642287,0.17882638,0.82117362,,
8,0.00000061,10,0.1752211,0.8247789,0.18231662,0.81768338,,
8,0.00000061,10,0.21650232,0.78349768,0.2276606,0.7723394,,
8,0.00000062,10,0.24231119,0.75768881,0.25597046,0.74402954,,
8,0.00000062,10,0.22685969,0.77314031,0.24066015,0.75933985,,
8,0.00000063,10,0.16729695,0.83270305,0.17862945,0.82137055,,
8,0.00000063,10,0.08101484,0.91898516,0.08724186,0.91275814,,
8,0.00000064,10,0.01218422,0.98781578,0.01322834,0.98677166,,
8,0.00000064,10,0.01032406,0.98967594,0.01105732,0.98894268,,
8,0.00000065,10,0.07589363,0.92410637,0.0813575,0.9186425,,
8,0.00000065,10,0.16198271,0.83801729,0.17250076,0.82749924,,
8,0.00000066,10,0.22801029,0.77198971,0.24132677,0.75867323,,
8,0.00000066,10,0.25874237,0.74125763,0.2726411,0.7273589,,
8,0.00000067,10,0.25496965,0.74503035,0.26769146,0.73230854,,
8,0.00000067,10,0.22725344,0.77274656,0.23735136,0.76264864,,
8,0.00000068,10,0.19750922,0.80249078,0.20449912,0.79550088,,
8,0.00000068,10,0.19660936,0.80339064,0.20230815,0.79769185,,
8,0.00000069,10,0.24399561,0.75600439,0.25184469,0.74815531,,
8,0.00000069,10,0.32749381,0.67250619,0.33927488,0.66072512,,
8,0.0000007,10,0.41718671,0.58281329,0.43205015,0.56794985,,
8,0.0000007,10,0.49124817,0.50875183,0.50758565,0.49241435,,
8,0.00000071,10,0.54228729,0.45771271,0.55902634,0.44097366,,
8,0.00000071,10,0.57045733,0.42954267,0.58714575,0.41285425,,
8,0.00000072,10,0.57790764,0.42209236,0.59442157,0.40557843,,
8,0.00000072,10,0.56634699,0.43365301,0.5826161,0.4173839,,
8,0.00000073,10,0.5370211,0.4629789,0.55281714,0.44718286,,
8,0.00000073,10,0.4920219,0.5079781,0.50681688,0.49318312,,
8,0.00000074,10,0.43675198,0.56324802,0.44977316,0.55022684,,
8,0.00000074,10,0.38246213,0.61753787,0.39318386,0.60681614,,
8,0.00000075,10,0.34476387,0.65523613,0.35370231,0.64629769,,
8,0.00000075,10,0.33539224,0.66460776,0.34421435,0.65578565,,
8,0.00000045,15,0.51106794,0.48893206,0.5486754,0.4513246,,
8,0.00000046,15,0.56822584,0.43177416,0.6059418,0.3940582,,
8,0.00000046,15,0.51004877,0.48995123,0.54573788,0.45426212,,
8,0.00000047,15,0.37346293,0.62653707,0.39843254,0.60156746,,
8,0.00000047,15,0.31753827,0.68246173,0.33679728,0.66320272,,
8,0.00000048,15,0.3930262,0.6069738,0.42420039,0.57579961,,
8,0.00000048,15,0.43272654,0.56727346,0.47020015,0.52979985,,
8,0.00000049,15,0.36656153,0.63343847,0.40349099,0.59650901,,
8,0.00000049,15,0.1961252,0.8038748,0.21981619,0.78018381,,
8,0.0000005,15,0.0395974,0.9604026,0.04260399,0.95739601,,
8,0.0000005,15,0.05012066,0.94987934,0.06005751,0.93994249,,
8,0.00000051,15,0.11441674,0.88558326,0.13708795,0.86291205,,
8,0.00000051,15,0.10638087,0.89361913,0.1273351,0.8726649,,
8,0.00000052,15,0.04661869,0.95338131,0.05428194,0.94571806,,
8,0.00000052,15,0.06538282,0.93461718,0.071388,0.928612,,
8,0.00000053,15,0.21179835,0.78820165,0.23655028,0.76344972,,
8,0.00000053,15,0.35896398,0.64103602,0.39541203,0.60458797,,
8,0.00000054,15,0.43203095,0.56796905,0.47047999,0.52952001,,
8,0.00000054,15,0.43004086,0.56995914,0.46614618,0.53385382,,
8,0.00000055,15,0.37164093,0.62835907,0.40081814,0.59918186,,
8,0.00000055,15,0.30683526,0.69316474,0.32589825,0.67410175,,
8,0.00000056,15,0.31625533,0.68374467,0.33504398,0.66495602,,
8,0.00000056,15,0.40307122,0.59692878,0.43166581,0.56833419,,
8,0.00000056,15,0.4911381,0.5088619,0.52617007,0.47382993,,
8,0.00000057,15,0.53740383,0.46259617,0.57446883,0.42553117,,
8,0.00000058,15,0.53547187,0.46452813,0.57305181,0.42694819,,
8,0.00000058,15,0.48551843,0.51448157,0.52233678,0.47766322,,
8,0.00000059,15,0.39071709,0.60928291,0.42289436,0.57710564,,
8,0.00000059,15,0.27526667,0.72473333,0.2969505,0.7030495,,
8,0.0000006,15,0.19751491,0.80248509,0.21073573,0.78926427,,
8,0.0000006,15,0.19604457,0.80395543,0.21303177,0.78696823,,
8,0.00000061,15,0.23615322,0.76384678,0.26245208,0.73754792,,
8,0.00000061,15,0.263921,0.736079,0.29629461,0.70370539,,
8,0.00000062,15,0.25242356,0.74757644,0.28587882,0.71412118,,
8,0.00000062,15,0.19656446,0.80343554,0.22561849,0.77438151,,
8,0.00000063,15,0.10890088,0.89109912,0.12720235,0.87279765,,
8,0.00000063,15,0.02725306,0.97274694,0.03223331,0.96776669,,
8,0.00000064,15,0.00239957,0.99760043,0.0028417,0.9971583,,
8,0.00000064,15,0.04765176,0.95234824,0.05659752,0.94340248,,
8,0.00000065,15,0.12398903,0.87601097,0.14470804,0.85529196,,
8,0.00000065,15,0.18787519,0.81212481,0.21589382,0.78410618,,
8,0.00000066,15,0.21949884,0.78050116,0.24942336,0.75057664,,
8,0.00000066,15,0.21746165,0.78253835,0.24481401,0.75518599,,
8,0.00000067,15,0.19218178,0.80781822,0.21335731,0.78664269,,
8,0.00000067,15,0.16631175,0.83368825,0.18030019,0.81969981,,
8,0.00000068,15,0.17060203,0.82939797,0.18211131,0.81788869,,
8,0.00000068,15,0.2228546,0.7771454,0.24015965,0.75984035,,
8,0.00000069,15,0.30953211,0.69046789,0.33643614,0.66356386,,
8,0.00000069,15,0.40064361,0.59935639,0.43473679,0.56526321,,
8,0.0000007,15,0.47520465,0.52479535,0.51261006,0.48738994,,
8,0.0000007,15,0.52608042,0.47391958,0.56431455,0.43568545,,
8,0.00000071,15,0.55365896,0.44634104,0.591693,0.408307,,
8,0.00000071,15,0.56008293,0.43991707,0.59760877,0.40239123,,
8,0.00000072,15,0.54724664,0.45275336,0.58402705,0.41597295,,
8,0.00000072,15,0.51680949,0.48319051,0.55219289,0.44780711,,
8,0.00000073,15,0.47173599,0.52826401,0.50438261,0.49561739,,
8,0.00000073,15,0.41889088,0.58110912,0.44708373,0.55291627,,
8,0.00000074,15,0.37073065,0.62926935,0.39374915,0.60625085,,
8,0.00000074,15,0.34236856,0.65763144,0.36219077,0.63780923,,
8,0.00000075,15,0.34245499,0.65754501,0.36322682,0.63677318,,
8,0.00000075,15,0.3666667,0.6333333,0.39170381,0.60829619,,
8,0.00000045,20,0.53588332,0.46411668,0.60454862,0.39545138,,
8,0.00000046,20,0.48512565,0.51487435,0.54855627,0.45144373,,
8,0.00000046,20,0.36478827,0.63521173,0.40773671,0.59226329,,
8,0.00000047,20,0.33480126,0.66519874,0.3716456,0.6283544,,
8,0.00000047,20,0.41870571,0.58129429,0.47700321,0.52299679,,
8,0.00000048,20,0.4588849,0.5411151,0.52694868,0.47305132,,
8,0.00000048,20,0.39646597,0.60353403,0.46457476,0.53542524,,
8,0.00000049,20,0.23230319,0.76769681,0.28021723,0.71978277,,
8,0.00000049,20,0.07026735,0.92973265,0.0801857,0.9198143,,
8,0.0000005,20,0.06112923,0.93887077,0.07944569,0.92055431,,
8,0.0000005,20,0.1123221,0.8876779,0.15354097,0.84645903,,
8,0.00000051,20,0.09837805,0.90162195,0.13703214,0.86296786,,
8,0.00000051,20,0.03260465,0.96739535,0.04586761,0.95413239,,
8,0.00000052,20,0.03856981,0.96143019,0.04559551,0.95440449,,
8,0.00000052,20,0.17104442,0.82895558,0.21235096,0.78764904,,
8,0.00000053,20,0.31112807,0.68887193,0.37540251,0.62459749,,
8,0.00000053,20,0.37965183,0.62034817,0.44798427,0.55201573,,
8,0.00000054,20,0.37311326,0.62688674,0.43565183,0.56434817,,
8,0.00000054,20,0.31638975,0.68361025,0.36320895,0.63679105,,
8,0.00000055,20,0.27237866,0.72762134,0.30216911,0.69783089,,
8,0.00000055,20,0.31281927,0.68718073,0.34977018,0.65022982,,
8,0.00000056,20,0.41194304,0.58805696,0.46765027,0.53234973,,
8,0.00000056,20,0.49536902,0.50463098,0.56006133,0.43993867,,
8,0.00000056,20,0.53288187,0.46711813,0.59975946,0.40024054,,
8,0.00000057,20,0.52191389,0.47808611,0.58894293,0.41105707,,
8,0.00000058,20,0.46416751,0.53583249,0.52846335,0.47153665,,
8,0.00000058,20,0.36767297,0.63232703,0.42107773,0.57892227,,
8,0.00000059,20,0.26644764,0.73355236,0.30073423,0.69926577,,
8,0.00000059,20,0.21754602,0.78245398,0.24364547,0.75635453,,
8,0.0000006,20,0.23629637,0.76370363,0.27505937,0.72494063,,
8,0.0000006,20,0.27713044,0.72286956,0.33181334,0.66818666,,
8,0.00000061,20,0.2956475,0.7043525,0.3588256,0.6411744,,
8,0.00000061,20,0.27310278,0.72689722,0.33671872,0.66328128,,
8,0.00000062,20,0.20765797,0.79234203,0.26235727,0.73764273,,
8,0.00000062,20,0.11372716,0.88627284,0.14781537,0.85218463,,
8,0.00000063,20,0.02974389,0.97025611,0.03879969,0.96120031,,
8,0.00000063,20,0.00264644,0.99735356,0.0036966,0.9963034,,
8,0.00000064,20,0.03995698,0.96004302,0.05619983,0.94380017,,
8,0.00000064,20,0.10324027,0.89675973,0.13938387,0.86061613,,
8,0.00000065,20,0.153181,0.846819,0.20078681,0.79921319,,
8,0.00000065,20,0.1726249,0.8273751,0.22165585,0.77834415,,
8,0.00000066,20,0.16246557,0.83753443,0.20428045,0.79571955,,
8,0.00000066,20,0.13726194,0.86273806,0.16587642,0.83412358,,
8,0.00000067,20,0.12402267,0.87597733,0.14143941,0.85856059,,
8,0.00000067,20,0.15083993,0.84916007,0.17074416,0.82925584,,
8,0.00000068,20,0.2228141,0.7771859,0.25929438,0.74070562,,
8,0.00000068,20,0.31653431,0.68346569,0.37084468,0.62915532,,
8,0.00000069,20,0.40406292,0.59593708,0.46899169,0.53100831,,
8,0.00000069,20,0.47032593,0.52967407,0.53918966,0.46081034,,
8,0.0000007,20,0.51201802,0.48798198,0.58132843,0.41867157,,
8,0.0000007,20,0.53055357,0.46944643,0.59900296,0.40099704,,
8,0.00000071,20,0.52824983,0.47175017,0.59527065,0.40472935,,
8,0.00000071,20,0.50723746,0.49276254,0.57190048,0.42809952,,
8,0.00000072,20,0.47040915,0.52959085,0.53070845,0.46929155,,
8,0.00000072,20,0.42359283,0.57640717,0.4765581,0.5234419,,
8,0.00000073,20,0.37754616,0.62245384,0.42112337,0.57887663,,
8,0.00000073,20,0.3467077,0.6532923,0.38307901,0.61692099,,
8,0.00000074,20,0.34183553,0.65816447,0.37800481,0.62199519,,
8,0.00000074,20,0.36225156,0.63774844,0.40518457,0.59481543,,
8,0.00000075,20,0.39700328,0.60299672,0.44910933,0.55089067,,
8,0.00000075,20,0.43306527,0.56693473,0.49287245,0.50712755,,
8,0.00000045,25,0.41670051,0.58329949,0.50909553,0.49090447,,
8,0.00000046,25,0.32836677,0.67163323,0.38422025,0.61577975,,
8,0.00000046,25,0.36658671,0.63341329,0.4383832,0.5616168,,
8,0.00000047,25,0.45723617,0.54276383,0.55766697,0.44233303,,
8,0.00000047,25,0.47463837,0.52536163,0.58373182,0.41626818,,
8,0.00000048,25,0.39053583,0.60946417,0.49642489,0.50357511,,
8,0.00000048,25,0.22235416,0.77764584,0.28976583,0.71023417,,
8,0.00000049,25,0.09469214,0.90530786,0.11343361,0.88656639,,
8,0.00000049,25,0.1052615,0.8947385,0.15227159,0.84772841,,
8,0.0000005,25,0.13504507,0.86495493,0.21040742,0.78959258,,
8,0.0000005,25,0.09392141,0.90607859,0.15553069,0.84446931,,
8,0.00000051,25,0.01797479,0.98202521,0.03261845,0.96738155,,
8,0.00000051,25,0.03059482,0.96940518,0.04355804,0.95644196,,
8,0.00000052,25,0.1530258,0.8469742,0.2228413,0.7771587,,
8,0.00000052,25,0.26689602,0.73310398,0.36812898,0.63187102,,
8,0.00000053,25,0.30926994,0.69073006,0.41235447,0.58764553,,
8,0.00000053,25,0.28460768,0.71539232,0.36981718,0.63018282,,
8,0.00000054,25,0.23698497,0.76301503,0.2895112,0.7104888,,
8,0.00000054,25,0.24513954,0.75486046,0.28931676,0.71068324,,
8,0.00000055,25,0.33418803,0.66581197,0.40986608,0.59013392,,
8,0.00000055,25,0.4369399,0.5630601,0.53613492,0.46386508,,
8,0.00000056,25,0.50087985,0.49912015,0.60656579,0.39343421,,
8,0.00000056,25,0.51516745,0.48483255,0.62127486,0.37872514,,
8,0.00000056,25,0.48204187,0.51795813,0.58557443,0.41442557,,
8,0.00000057,25,0.40757338,0.59242662,0.49972297,0.50027703,,
8,0.00000058,25,0.31483034,0.68516966,0.38089872,0.61910128,,
8,0.00000058,25,0.25329199,0.74670801,0.2980865,0.7019135,,
8,0.00000059,25,0.2562966,0.7437034,0.31324215,0.68675785,,
8,0.00000059,25,0.29646052,0.70353948,0.38016165,0.61983835,,
8,0.0000006,25,0.32730082,0.67269918,0.42867951,0.57132049,,
8,0.0000006,25,0.32331325,0.67668675,0.43100941,0.56899059,,
8,0.00000061,25,0.27710928,0.72289072,0.38026193,0.61973807,,
8,0.00000061,25,0.19300967,0.80699033,0.27577223,0.72422777,,
8,0.00000062,25,0.09319241,0.90680759,0.1370088,0.8629912,,
8,0.00000062,25,0.02054668,0.97945332,0.02784046,0.97215954,,
8,0.00000063,25,0.00868998,0.99131002,0.01570262,0.98429738,,
8,0.00000063,25,0.04554009,0.95445991,0.08098199,0.91901801,,
8,0.00000064,25,0.09153458,0.90846542,0.15274838,0.84725162,,
8,0.00000064,25,0.11788218,0.88211782,0.18883152,0.81116848,,
8,0.00000065,25,0.11652796,0.88347204,0.1808763,0.8191237,,
8,0.00000065,25,0.09622145,0.90377855,0.14091171,0.85908829,,
8,0.00000066,25,0.07981318,0.92018682,0.10264058,0.89735942,,
8,0.00000066,25,0.09599161,0.90400839,0.11579462,0.88420538,,
8,0.00000067,25,0.15752344,0.84247656,0.20191059,0.79808941,,
8,0.00000067,25,0.2481438,0.7518562,0.32550398,0.67449602,,
8,0.00000068,25,0.33958859,0.66041141,0.43921405,0.56078595,,
8,0.00000068,25,0.41271784,0.58728216,0.52181526,0.47818474,,
8,0.00000069,25,0.4612293,0.5387707,0.57229076,0.42770924,,
8,0.00000069,25,0.48541704,0.51458296,0.59520666,0.40479334,,
8,0.0000007,25,0.4876326,0.5123674,0.59460372,0.40539628,,
8,0.0000007,25,0.47060885,0.52939115,0.57285842,0.42714158,,
8,0.00000071,25,0.43818109,0.56181891,0.53222573,0.46777427,,
8,0.00000071,25,0.39722754,0.60277246,0.47839785,0.52160215,,
8,0.00000072,25,0.35905831,0.64094169,0.42497426,0.57502574,,
8,0.00000072,25,0.33728644,0.66271356,0.39316275,0.60683725,,
8,0.00000073,25,0.34052173,0.65947827,0.39865989,0.60134011,,
8,0.00000073,25,0.36626469,0.63373531,0.43697526,0.56302474,,
8,0.00000074,25,0.40343663,0.59656337,0.48886188,0.51113812,,
8,0.00000074,25,0.44004231,0.55995769,0.53678595,0.46321405,,
8,0.00000075,25,0.46807328,0.53192672,0.57193788,0.42806212,,
8,0.00000075,25,0.48350915,0.51649085,0.59159102,0.40840898,,
8,0.00000045,30,0.31482513,0.68517487,0.39817914,0.60182086,,
8,0.00000046,30,0.41732226,0.58267774,0.55360523,0.44639477,,
8,0.00000046,30,0.48294378,0.51705622,0.63825961,0.36174039,,
8,0.00000047,30,0.45634851,0.54365149,0.61502176,0.38497824,,
8,0.00000047,30,0.33755533,0.66244467,0.47483075,0.52516925,,
8,0.00000048,30,0.1897112,0.8102888,0.25296757,0.74703243,,
8,0.00000048,30,0.1436797,0.8563203,0.19964152,0.80035848,,
8,0.00000049,30,0.17495785,0.82504215,0.28872787,0.71127213,,
8,0.00000049,30,0.16496057,0.83503943,0.29347365,0.70652635,,
8,0.0000005,30,0.08467296,0.91532704,0.16767957,0.83232043,,
8,0.0000005,30,0.00661463,0.99338537,0.01413259,0.98586741,,
8,0.00000051,30,0.03663311,0.96336689,0.07359918,0.92640082,,
8,0.00000051,30,0.13801378,0.86198622,0.25271286,0.74728714,,
8,0.00000052,30,0.20664081,0.79335919,0.34867343,0.65132657,,
8,0.00000052,30,0.20983053,0.79016947,0.33553074,0.66446926,,
8,0.00000053,30,0.17670219,0.82329781,0.25365251,0.74634749,,
8,0.00000053,30,0.17967016,0.82032984,0.22985827,0.77014173,,
8,0.00000054,30,0.26244417,0.73755583,0.35944725,0.64055275,,
8,0.00000054,30,0.37365888,0.62634112,0.51610855,0.48389145,,
8,0.00000055,30,0.45244564,0.54755436,0.60859022,0.39140978,,
8,0.00000055,30,0.4808244,0.5191756,0.63722425,0.36277575,,
8,0.00000056,30,0.46092142,0.53907858,0.61229879,0.38770121,,
8,0.00000056,30,0.4009685,0.5990315,0.53555192,0.46444808,,
8,0.00000056,30,0.32416205,0.67583795,0.42205141,0.57794859,,
8,0.00000057,30,0.27499691,0.72500309,0.34347013,0.65652987,,
8,0.00000058,30,0.2828784,0.7171216,0.37070364,0.62929636,,
8,0.00000058,30,0.32437346,0.67562654,0.4512392,0.5487608,,
8,0.00000059,30,0.35785546,0.64214454,0.5096692,0.4903308,,
8,0.00000059,30,0.35938079,0.64061921,0.52147299,0.47852701,,
8,0.0000006,30,0.32125168,0.67874832,0.48202486,0.51797514,,
8,0.0000006,30,0.2450823,0.7549177,0.38665233,0.61334767,,
8,0.00000061,30,0.14592304,0.85407696,0.23991933,0.76008067,,
8,0.00000061,30,0.05809961,0.94190039,0.08989233,0.91010767,,
8,0.00000062,30,0.01787323,0.98212677,0.02567794,0.97432206,,
8,0.00000062,30,0.02800626,0.97199374,0.06568807,0.93431193,,
8,0.00000063,30,0.05804062,0.94195938,0.13527147,0.86472853,,
8,0.00000063,30,0.07780344,0.92219656,0.17382652,0.82617348,,
8,0.00000064,30,0.07506526,0.92493474,0.16388744,0.83611256,,
8,0.00000064,30,0.05544492,0.94455508,0.11462917,0.88537083,,
8,0.00000065,30,0.03924979,0.96075021,0.06245551,0.93754449,,
8,0.00000065,30,0.05293161,0.94706839,0.06849029,0.93150971,,
8,0.00000066,30,0.10920935,0.89079065,0.16279844,0.83720156,,
8,0.00000066,30,0.19444663,0.80555337,0.30139877,0.69860123,,
8,0.00000067,30,0.2824329,0.7175671,0.42617132,0.57382868,,
8,0.00000067,30,0.35387864,0.64612136,0.51383088,0.48616912,,
8,0.00000068,30,0.40140216,0.59859784,0.56507439,0.43492561,,
8,0.00000068,30,0.42457879,0.57542121,0.58594187,0.41405813,,
8,0.00000069,30,0.42580689,0.57419311,0.58116091,0.41883909,,
8,0.00000069,30,0.40879908,0.59120092,0.55362935,0.44637065,,
8,0.0000007,30,0.37936116,0.62063884,0.50712341,0.49287659,,
8,0.0000007,30,0.34685518,0.65314482,0.4516335,0.5483665,,
8,0.00000071,30,0.32372386,0.67627614,0.40782883,0.59217117,,
8,0.00000071,30,0.32087717,0.67912283,0.39995034,0.60004966,,
8,0.00000072,30,0.34090994,0.65909006,0.43434075,0.56565925,,
8,0.00000072,30,0.3765397,0.6234603,0.49276978,0.50723022,,
8,0.00000073,30,0.41630847,0.58369153,0.55201763,0.44798237,,
8,0.00000073,30,0.45066711,0.54933289,0.5988013,0.4011987,,
8,0.00000074,30,0.47417295,0.52582705,0.62925102,0.37074898,,
8,0.00000074,30,0.48439127,0.51560873,0.64342849,0.35657151,,
8,0.00000075,30,0.48047722,0.51952278,0.64206853,0.35793147,,
8,0.00000075,30,0.46215314,0.53784686,0.62515976,0.37484024,,
8,0.00000045,35,0.44914827,0.55085173,0.66371855,0.33628145,,
8,0.00000046,35,0.45845886,0.54154114,0.67641223,0.32358777,,
8,0.00000046,35,0.37964839,0.62035161,0.58012481,0.41987519,,
8,0.00000047,35,0.25869759,0.74130241,0.37818407,0.62181593,,
8,0.00000047,35,0.20435802,0.79564198,0.29068456,0.70931544,,
8,0.00000048,35,0.22970914,0.77029086,0.39567013,0.60432987,,
8,0.00000048,35,0.234021,0.765979,0.44000704,0.55999296,,
8,0.00000049,35,0.16730357,0.83269643,0.34973446,0.65026554,,
8,0.00000049,35,0.0581526,0.9418474,0.13400872,0.86599128,,
8,0.0000005,35,0.00351661,0.99648339,0.00793855,0.99206145,,
8,0.0000005,35,0.04564759,0.95435241,0.14191961,0.85808039,,
8,0.00000051,35,0.1049527,0.8950473,0.27220092,0.72779908,,
8,0.00000051,35,0.11954215,0.88045785,0.27916086,0.72083914,,
8,0.00000052,35,0.10047724,0.89952276,0.19121281,0.80878719,,
8,0.00000052,35,0.11044781,0.88955219,0.1569564,0.8430436,,
8,0.00000053,35,0.19253278,0.80746722,0.31420536,0.68579464,,
8,0.00000053,35,0.30475035,0.69524965,0.50224928,0.49775072,,
8,0.00000054,35,0.38782826,0.61217174,0.6083292,0.3916708,,
8,0.00000054,35,0.42090153,0.57909847,0.6404196,0.3595804,,
8,0.00000055,35,0.40643596,0.59356404,0.61368477,0.38631523,,
8,0.00000055,35,0.3572687,0.6427313,0.5320634,0.4679366,,
8,0.00000056,35,0.30212936,0.69787064,0.42160432,0.57839568,,
8,0.00000056,35,0.28093041,0.71906959,0.37738834,0.62261166,,
8,0.00000056,35,0.30708699,0.69291301,0.4478353,0.5521647,,
8,0.00000057,35,0.35196801,0.64803199,0.54252087,0.45747913,,
8,0.00000058,35,0.38188688,0.61811312,0.5983833,0.4016167,,
8,0.00000058,35,0.37970677,0.62029323,0.60639244,0.39360756,,
8,0.00000059,35,0.34058406,0.65941594,0.56596546,0.43403454,,
8,0.00000059,35,0.26724117,0.73275883,0.4702145,0.5297855,,
8,0.0000006,35,0.17410819,0.82589181,0.31704388,0.68295612,,
8,0.0000006,35,0.09090858,0.90909142,0.15058345,0.84941655,,
8,0.00000061,35,0.04707371,0.95292629,0.07258631,0.92741369,,
8,0.00000061,35,0.04456406,0.95543594,0.10935862,0.89064138,,
8,0.00000062,35,0.05895607,0.94104393,0.17556098,0.82443902,,
8,0.00000062,35,0.06539628,0.93460372,0.20480684,0.79519316,,
8,0.00000063,35,0.05370864,0.94629136,0.17886423,0.82113577,,
8,0.00000063,35,0.0297694,0.9702306,0.10707339,0.89292661,,
8,0.00000064,35,0.01251245,0.98748755,0.03285111,0.96714889,,
8,0.00000064,35,0.02456028,0.97543972,0.03427221,0.96572779,,
